id,timestamp,x_acel_l,y_acel_l,z_acel_l,x_gyro_l,y_gyro_l,z_gyro_l,x_mag_l,y_mag_l,z_mag_l,x_acel_r,y_acel_r,z_acel_r,x_gyro_r,y_gyro_r,z_gyro_r,x_mag_r,y_mag_r,z_mag_r
142,2024-11-30 20:46:26.866,0.02,-1.0,0.05,2.01,-0.49,0.73,-23.33,-40.88,12.63,0.01,-1.01,-0.11,4.15,1.04,0.73,-3.94,-34.44,9.74
143,2024-11-30 20:46:27.072,0.02,-1.0,0.05,2.01,-0.18,0.61,-23.07,-40.88,13.01,0.01,-1.01,-0.11,4.21,1.1,0.79,-3.52,-34.69,9.78
144,2024-11-30 20:46:27.378,0.03,-1.0,0.05,1.71,-0.18,0.55,-23.63,-41.22,13.24,0.01,-1.01,-0.11,4.21,1.16,0.73,-3.93,-34.17,8.63
145,2024-11-30 20:46:27.584,0.03,-1.01,0.05,2.01,-0.37,0.55,-23.07,-41.5,13.62,0.01,-1.01,-0.11,4.27,1.04,0.85,-3.45,-35.11,9.67
146,2024-11-30 20:46:27.805,0.02,-1.0,0.05,1.89,-0.31,0.61,-23.23,-41.0,13.12,0.01,-1.01,-0.11,4.27,1.22,0.73,-4.0,-34.77,9.45
147,2024-11-30 20:46:28.111,0.03,-1.0,0.05,1.89,-0.18,0.73,-24.07,-41.09,15.1,0.01,-1.01,-0.1,4.39,1.16,0.92,-3.42,-35.11,8.42
148,2024-11-30 20:46:28.318,0.02,-1.0,0.05,2.08,-0.37,0.67,-23.17,-40.94,13.83,0.01,-1.01,-0.11,4.15,1.1,0.85,-3.98,-35.02,9.63
149,2024-11-30 20:46:28.625,0.02,-1.0,0.05,2.14,-0.18,0.31,-22.94,-41.2,13.56,0.01,-1.01,-0.11,4.27,0.92,0.79,-3.56,-34.62,9.01
150,2024-11-30 20:46:28.841,0.02,-1.0,0.05,1.95,-0.24,0.67,-23.3,-40.97,13.59,0.01,-1.01,-0.11,4.15,0.98,0.85,-3.42,-34.97,10.23
151,2024-11-30 20:46:29.047,0.02,-1.0,0.05,2.32,-0.31,0.67,-23.24,-40.84,13.06,0.01,-1.01,-0.1,4.21,1.1,0.67,-3.74,-34.92,9.24
152,2024-11-30 20:46:29.354,0.02,-1.0,0.05,2.14,-0.24,0.55,-23.05,-41.11,13.24,0.01,-1.01,-0.11,4.33,1.04,0.79,-3.93,-35.0,9.66
153,2024-11-30 20:46:29.560,0.02,-1.0,0.05,2.08,-0.43,0.73,-23.68,-40.66,12.78,0.01,-1.01,-0.1,4.27,1.16,0.79,-3.3,-34.4,9.85
154,2024-11-30 20:46:29.877,0.02,-1.0,0.05,1.89,-0.24,0.73,-23.11,-40.67,13.48,0.01,-1.01,-0.11,4.33,1.04,0.92,-3.67,-34.81,8.74
155,2024-11-30 20:46:30.084,0.02,-1.0,0.05,2.08,-0.37,0.73,-23.35,-40.54,13.49,0.01,-1.01,-0.11,4.03,1.1,0.98,-3.33,-34.95,9.03
156,2024-11-30 20:46:30.290,0.02,-1.0,0.05,2.01,-0.49,0.67,-23.3,-40.38,13.64,0.01,-1.01,-0.11,4.46,1.1,0.79,-3.98,-34.47,9.53
157,2024-11-30 20:46:30.597,0.02,-1.0,0.05,1.89,-0.31,0.67,-23.29,-40.71,13.77,0.01,-1.01,-0.11,4.21,0.98,0.79,-3.91,-34.69,9.85
158,2024-11-30 20:46:30.803,0.02,-1.01,0.05,1.95,-0.37,0.79,-22.68,-40.49,13.12,0.01,-1.01,-0.1,4.15,1.1,0.98,-3.76,-34.78,9.66
159,2024-11-30 20:46:31.119,0.02,-1.0,0.05,2.01,-0.12,0.61,-23.45,-41.04,13.32,0.01,-1.01,-0.1,4.09,1.16,0.92,-3.53,-34.57,9.79
160,2024-11-30 20:46:31.325,0.03,-1.0,0.05,2.01,-0.37,0.61,-23.33,-40.97,13.67,0.01,-1.01,-0.11,4.27,1.28,0.92,-3.22,-34.44,9.2
161,2024-11-30 20:46:31.533,0.03,-1.0,0.05,2.08,-0.18,0.61,-23.46,-40.81,13.73,0.01,-1.01,-0.1,4.52,1.16,0.92,-3.61,-34.61,9.31
162,2024-11-30 20:46:31.840,0.02,-1.0,0.05,1.89,-0.24,0.79,-23.58,-41.08,12.34,0.01,-1.01,-0.1,4.27,1.16,0.85,-3.19,-34.86,8.25
163,2024-11-30 20:46:32.155,0.02,-1.0,0.05,2.2,-0.31,0.61,-23.74,-40.6,14.09,0.01,-1.01,-0.1,4.21,1.16,0.98,-4.55,-35.08,10.02
164,2024-11-30 20:46:32.361,0.02,-1.0,0.05,2.26,-0.31,0.49,-23.32,-40.71,12.46,0.01,-1.01,-0.1,4.21,1.1,0.85,-4.02,-34.88,10.11
165,2024-11-30 20:46:32.567,0.02,-1.0,0.05,2.2,-0.37,0.67,-22.99,-41.09,13.05,0.01,-1.01,-0.11,4.27,1.16,0.79,-3.38,-34.81,9.79
166,2024-11-30 20:46:32.877,0.03,-1.0,0.05,2.01,0.0,0.49,-22.83,-40.42,12.66,0.01,-1.01,-0.1,4.39,1.28,0.85,-4.13,-34.89,9.28
167,2024-11-30 20:46:33.100,0.02,-1.0,0.05,2.08,-0.24,0.73,-23.45,-40.69,13.39,0.01,-1.01,-0.1,4.15,1.1,0.98,-3.44,-35.05,9.96
168,2024-11-30 20:46:33.306,0.02,-1.0,0.05,2.14,-0.24,0.73,-23.45,-40.86,13.22,0.01,-1.01,-0.1,4.33,1.28,0.79,-3.5,-34.55,9.72
169,2024-11-30 20:46:33.612,0.02,-1.0,0.05,2.14,-0.43,0.79,-23.23,-40.56,12.92,0.01,-1.01,-0.11,4.21,1.1,0.73,-3.56,-35.07,9.62
170,2024-11-30 20:46:33.818,0.02,-1.0,0.05,2.01,-0.06,0.61,-23.44,-40.82,12.83,0.01,-1.01,-0.1,4.15,1.1,0.92,-3.74,-34.5,10.38
171,2024-11-30 20:46:34.034,0.02,-1.0,0.05,2.08,-0.12,0.55,-23.1,-41.02,14.16,0.01,-1.01,-0.1,4.46,1.16,0.79,-4.47,-34.08,9.12
172,2024-11-30 20:46:34.342,0.03,-1.0,0.05,1.95,-0.31,0.61,-23.32,-41.05,12.61,0.01,-1.01,-0.1,4.33,1.16,0.79,-3.89,-34.46,8.67
173,2024-11-30 20:46:34.548,0.02,-1.0,0.05,2.01,0.06,0.61,-24.0,-40.87,12.78,0.01,-1.01,-0.1,4.21,1.1,0.73,-3.59,-34.86,9.11
174,2024-11-30 20:46:34.854,0.02,-1.0,0.05,2.14,-0.06,0.61,-23.77,-40.61,13.62,0.01,-1.01,-0.1,4.33,1.34,0.79,-4.39,-34.69,9.8
175,2024-11-30 20:46:35.074,0.03,-1.0,0.05,2.08,-0.24,0.55,-23.16,-40.84,11.78,0.01,-1.01,-0.1,4.21,1.22,0.73,-3.53,-34.39,10.71
176,2024-11-30 20:46:35.380,0.02,-1.0,0.05,2.08,-0.06,0.61,-23.72,-40.65,13.98,0.01,-1.01,-0.1,4.21,1.28,0.92,-3.34,-34.34,9.51
177,2024-11-30 20:46:35.589,0.02,-1.0,0.05,2.08,-0.24,0.61,-22.77,-40.39,14.1,0.01,-1.01,-0.1,4.09,1.28,0.79,-3.85,-33.92,8.62
178,2024-11-30 20:46:35.795,0.02,-1.0,0.05,2.01,-0.18,0.61,-23.23,-40.82,13.89,0.01,-1.01,-0.11,4.33,1.1,0.79,-3.66,-34.39,10.33
179,2024-11-30 20:46:36.111,0.02,-1.0,0.05,2.01,-0.18,0.67,-23.29,-40.41,12.74,0.01,-1.01,-0.1,4.15,1.16,0.79,-3.81,-34.77,9.46
180,2024-11-30 20:46:36.317,0.02,-1.0,0.05,2.01,-0.24,0.79,-22.89,-40.92,13.81,0.01,-1.01,-0.1,4.21,1.1,0.85,-3.48,-34.92,10.38
181,2024-11-30 20:46:36.624,0.02,-1.0,0.05,2.08,-0.06,0.67,-23.22,-40.94,13.38,0.01,-1.01,-0.1,4.39,1.16,0.85,-3.09,-34.59,10.33
182,2024-11-30 20:46:36.830,0.02,-1.0,0.05,1.89,-0.24,0.73,-23.44,-40.53,11.49,0.01,-1.01,-0.11,4.46,1.1,0.92,-4.16,-34.73,10.34
183,2024-11-30 20:46:37.037,0.02,-1.0,0.05,2.01,-0.31,0.55,-23.34,-40.77,13.71,0.01,-1.01,-0.1,4.09,1.16,0.85,-4.02,-34.7,9.03
184,2024-11-30 20:46:37.352,0.02,-1.0,0.05,2.14,-0.31,0.67,-23.07,-40.69,12.41,0.01,-1.01,-0.11,4.27,1.16,0.98,-3.45,-34.47,9.29
185,2024-11-30 20:46:37.558,0.03,-1.0,0.05,1.95,-0.12,0.67,-22.9,-40.69,13.64,0.01,-1.01,-0.1,4.39,1.16,0.85,-3.74,-34.92,9.53
186,2024-11-30 20:46:37.865,0.02,-1.0,0.05,2.08,-0.18,0.73,-22.77,-41.11,12.4,0.01,-1.01,-0.1,4.33,1.04,0.92,-4.42,-34.35,10.14
187,2024-11-30 20:46:38.076,0.02,-1.0,0.05,2.14,-0.31,0.73,-23.45,-40.48,13.51,0.01,-1.01,-0.11,4.09,0.98,0.79,-3.38,-34.9,9.84
188,2024-11-30 20:46:38.396,0.02,-1.0,0.05,2.08,-0.12,0.67,-23.18,-40.75,13.16,0.01,-1.01,-0.1,4.03,1.16,0.79,-3.8,-34.35,9.53
189,2024-11-30 20:46:38.605,0.02,-1.0,0.05,1.95,-0.24,0.61,-22.53,-40.22,13.05,0.01,-1.01,-0.1,4.09,1.1,0.85,-3.09,-34.52,9.99
190,2024-11-30 20:46:38.812,0.02,-1.0,0.05,2.01,-0.18,0.73,-22.95,-40.54,14.65,0.01,-1.01,-0.1,4.39,0.98,0.92,-3.88,-34.47,10.75
191,2024-11-30 20:46:39.118,0.03,-1.0,0.05,2.08,-0.37,0.67,-23.23,-41.0,13.34,0.01,-1.01,-0.11,4.09,1.16,0.85,-3.63,-34.97,10.05
192,2024-11-30 20:46:39.333,0.02,-1.0,0.05,1.95,-0.31,0.73,-23.02,-40.62,13.54,0.01,-1.01,-0.11,4.15,1.1,0.98,-3.39,-34.78,9.24
193,2024-11-30 20:46:39.539,0.02,-1.0,0.05,1.71,-0.18,0.55,-22.92,-40.69,13.44,0.01,-1.01,-0.11,4.52,1.1,0.79,-4.11,-34.09,9.95
194,2024-11-30 20:46:39.846,0.03,-1.01,0.05,2.01,-0.31,0.67,-22.38,-41.08,12.85,0.01,-1.01,-0.1,4.27,1.22,0.85,-3.43,-34.74,10.19
195,2024-11-30 20:46:40.052,0.03,-1.01,0.05,1.95,-0.24,0.61,-23.21,-40.95,13.51,0.01,-1.01,-0.1,4.33,1.28,0.85,-4.08,-34.29,10.6
196,2024-11-30 20:46:40.368,0.02,-1.0,0.05,2.14,-0.18,0.61,-22.83,-41.28,14.28,0.01,-1.01,-0.1,4.03,1.16,0.85,-4.22,-34.8,8.89
197,2024-11-30 20:46:40.574,0.02,-1.0,0.05,1.95,-0.43,0.73,-23.43,-41.02,13.92,0.01,-1.01,-0.1,4.21,1.22,0.79,-3.58,-34.74,10.02
198,2024-11-30 20:46:40.781,0.02,-1.0,0.05,2.08,-0.24,0.55,-23.06,-41.09,14.2,0.01,-1.01,-0.1,4.21,1.16,0.79,-4.09,-34.77,9.17
199,2024-11-30 20:46:41.087,0.02,-1.0,0.05,2.01,-0.18,0.61,-23.3,-40.77,14.05,0.01,-1.01,-0.1,4.21,0.98,0.85,-3.88,-34.74,9.97
200,2024-11-30 20:46:41.303,0.03,-1.0,0.05,1.89,-0.24,0.73,-23.5,-40.17,13.85,0.01,-1.01,-0.11,4.39,1.04,0.79,-3.81,-34.75,9.74
201,2024-11-30 20:46:41.609,0.02,-1.0,0.05,2.2,-0.37,0.67,-23.21,-40.81,14.54,0.01,-1.01,-0.1,4.21,1.16,0.85,-4.03,-34.58,9.94
202,2024-11-30 20:46:41.916,0.02,-1.0,0.05,1.71,0.0,0.67,-23.19,-40.67,13.24,0.01,-1.01,-0.1,4.27,1.16,0.92,-3.89,-35.07,9.85
203,2024-11-30 20:46:42.123,0.02,-1.0,0.05,1.95,-0.37,0.49,-23.3,-40.91,12.5,0.01,-1.01,-0.1,4.21,1.04,0.85,-3.53,-34.63,10.36
204,2024-11-30 20:46:42.339,0.02,-1.0,0.05,1.95,-0.24,0.73,-23.5,-40.1,13.0,0.01,-1.01,-0.1,4.46,1.16,0.85,-3.88,-34.44,9.84
205,2024-11-30 20:46:42.545,0.02,-1.0,0.05,2.08,-0.18,0.61,-23.13,-40.7,13.35,0.01,-1.01,-0.11,4.21,1.1,0.73,-3.83,-34.17,9.73
206,2024-11-30 20:46:42.852,0.02,-1.0,0.05,2.26,-0.18,0.43,-22.9,-39.98,13.33,0.01,-1.01,-0.1,4.21,1.16,0.73,-3.53,-34.33,9.72
207,2024-11-30 20:46:43.058,0.02,-1.0,0.05,2.14,-0.18,0.61,-23.16,-40.61,12.59,0.01,-1.01,-0.1,4.15,1.04,0.73,-3.59,-34.53,10.5
208,2024-11-30 20:46:43.376,0.02,-1.0,0.05,2.2,-0.18,0.49,-22.94,-40.8,12.96,0.01,-1.01,-0.1,4.33,1.22,0.67,-3.43,-34.38,9.52
209,2024-11-30 20:46:43.582,0.03,-1.0,0.05,2.14,-0.37,0.61,-23.18,-40.1,12.0,0.01,-1.01,-0.11,4.21,1.22,0.79,-3.97,-34.19,10.55
210,2024-11-30 20:46:43.889,0.02,-1.0,0.05,2.08,-0.31,0.61,-23.12,-41.24,13.9,0.01,-1.01,-0.1,4.03,1.04,0.85,-3.49,-34.39,9.41
211,2024-11-30 20:46:44.097,0.02,-1.0,0.05,2.32,-0.31,0.61,-22.97,-41.21,13.81,0.01,-1.01,-0.1,4.33,1.28,0.79,-3.58,-34.02,10.13
212,2024-11-30 20:46:44.413,0.02,-1.0,0.05,2.2,-0.24,0.55,-23.17,-40.69,13.57,0.01,-1.01,-0.11,4.21,1.16,0.85,-2.95,-34.24,9.62
213,2024-11-30 20:46:44.619,0.02,-1.0,0.05,2.08,-0.06,0.43,-23.33,-40.2,13.67,0.01,-1.01,-0.1,4.27,1.22,0.79,-3.91,-34.24,8.84
214,2024-11-30 20:46:44.825,0.02,-1.0,0.05,2.08,-0.12,0.61,-23.39,-40.19,12.16,0.01,-1.01,-0.1,4.27,1.04,0.79,-4.27,-33.95,8.58
215,2024-11-30 20:46:45.031,0.02,-1.0,0.05,2.14,-0.12,0.55,-23.45,-40.69,13.81,0.01,-1.01,-0.1,4.33,1.16,0.67,-3.88,-34.48,9.64
216,2024-11-30 20:46:45.338,0.02,-1.0,0.05,2.26,-0.31,0.61,-23.13,-40.58,13.98,0.01,-1.01,-0.1,4.21,1.1,0.98,-3.3,-34.42,9.73
217,2024-11-30 20:46:45.553,0.02,-1.0,0.05,2.08,-0.12,0.67,-22.8,-40.77,13.93,0.01,-1.01,-0.1,4.27,0.98,0.79,-3.19,-34.08,10.49
218,2024-11-30 20:46:45.859,0.02,-1.0,0.05,2.14,0.0,0.67,-23.14,-40.91,14.32,0.01,-1.01,-0.11,4.52,1.16,0.79,-3.75,-34.14,9.99
219,2024-11-30 20:46:46.167,0.02,-1.0,0.05,2.01,0.0,0.73,-23.19,-40.5,13.24,0.01,-1.01,-0.1,4.33,1.22,0.73,-3.19,-34.25,9.97
220,2024-11-30 20:46:46.373,0.02,-1.0,0.05,2.01,-0.18,0.67,-23.25,-40.75,13.48,0.01,-1.01,-0.1,4.27,1.1,0.92,-3.78,-34.42,9.38
221,2024-11-30 20:46:46.588,0.02,-1.0,0.05,2.08,-0.43,0.67,-22.72,-40.67,13.59,0.01,-1.01,-0.1,4.27,1.22,0.79,-3.71,-34.42,9.79
222,2024-11-30 20:46:46.894,0.02,-1.0,0.05,2.01,-0.24,0.49,-23.01,-40.3,13.81,0.01,-1.01,-0.1,4.39,1.1,0.79,-3.93,-34.46,9.86
223,2024-11-30 20:46:47.100,0.02,-1.0,0.05,2.14,-0.18,0.67,-23.41,-40.91,12.73,0.01,-1.01,-0.11,4.27,1.1,0.79,-3.19,-34.19,9.64
224,2024-11-30 20:46:47.306,0.02,-1.0,0.05,2.14,-0.12,0.67,-23.25,-40.19,12.08,0.01,-1.01,-0.1,4.33,1.04,0.85,-3.56,-34.19,9.34
225,2024-11-30 20:46:47.623,0.03,-1.0,0.05,2.01,-0.18,0.67,-23.18,-40.52,13.15,0.01,-1.01,-0.1,4.27,1.1,0.85,-3.99,-34.24,9.29
226,2024-11-30 20:46:47.829,0.02,-1.0,0.05,1.95,-0.31,0.55,-23.25,-40.36,13.85,0.01,-1.01,-0.1,4.33,1.22,0.73,-3.41,-33.9,10.42
227,2024-11-30 20:46:48.135,0.02,-1.0,0.05,2.2,-0.12,0.49,-23.07,-40.56,13.07,0.01,-1.01,-0.1,4.21,1.1,0.73,-3.41,-33.79,9.38
228,2024-11-30 20:46:48.341,0.02,-1.0,0.05,1.95,-0.18,0.49,-23.27,-40.8,12.93,0.01,-1.01,-0.1,4.21,1.28,0.79,-3.5,-33.76,9.07
229,2024-11-30 20:46:48.562,0.02,-1.0,0.05,2.01,-0.37,0.61,-23.57,-40.54,13.26,0.01,-1.01,-0.1,4.46,0.98,0.67,-3.02,-34.35,9.96
230,2024-11-30 20:46:48.868,0.02,-1.0,0.05,2.08,-0.12,0.55,-22.99,-40.62,13.62,0.01,-1.01,-0.1,4.33,1.22,0.79,-3.22,-34.35,10.06
231,2024-11-30 20:46:49.074,0.03,-1.0,0.05,1.95,-0.18,0.49,-23.44,-40.23,13.62,0.01,-1.01,-0.11,4.39,0.98,0.73,-3.74,-34.62,9.77
232,2024-11-30 20:46:49.381,0.02,-1.01,0.05,2.08,-0.12,0.61,-23.51,-40.76,13.83,0.01,-1.01,-0.1,4.09,1.16,0.92,-3.59,-34.51,9.81
233,2024-11-30 20:46:49.597,0.02,-1.0,0.05,2.2,-0.43,0.67,-23.5,-40.56,13.16,0.01,-1.01,-0.11,4.27,1.04,0.85,-3.28,-34.16,10.27
234,2024-11-30 20:46:49.804,0.02,-1.0,0.05,1.83,-0.18,0.55,-23.01,-40.37,13.01,0.01,-1.01,-0.1,4.27,1.1,0.85,-3.41,-34.0,10.56
235,2024-11-30 20:46:50.110,0.02,-1.0,0.05,1.95,-0.31,0.73,-23.07,-40.47,12.89,0.01,-1.01,-0.11,4.15,1.28,0.79,-3.32,-34.22,9.52
236,2024-11-30 20:46:50.416,0.02,-1.0,0.05,2.08,-0.31,0.73,-23.21,-41.2,13.83,0.01,-1.01,-0.1,4.27,1.04,0.92,-3.66,-34.7,10.74
237,2024-11-30 20:46:50.632,0.02,-1.0,0.05,2.2,-0.12,0.55,-22.85,-40.09,13.54,0.01,-1.01,-0.1,4.21,1.22,0.79,-3.91,-34.3,9.72
238,2024-11-30 20:46:50.838,0.02,-1.0,0.05,2.14,0.06,0.37,-23.43,-40.2,13.73,0.01,-1.01,-0.1,4.27,1.34,0.79,-3.55,-34.44,10.19
239,2024-11-30 20:46:51.144,0.02,-1.0,0.05,2.14,-0.06,0.55,-23.84,-40.59,13.1,0.01,-1.01,-0.1,4.33,1.16,0.98,-3.58,-34.14,9.79
240,2024-11-30 20:46:51.351,0.02,-1.0,0.05,2.2,-0.37,0.67,-22.45,-40.88,12.24,0.01,-1.01,-0.1,4.52,1.16,0.79,-3.97,-34.35,10.01
241,2024-11-30 20:46:51.557,0.02,-1.0,0.05,1.89,-0.12,0.49,-23.4,-40.75,13.85,0.01,-1.01,-0.1,4.27,1.1,0.85,-3.88,-34.42,9.01
242,2024-11-30 20:46:51.872,0.02,-1.0,0.05,2.01,-0.37,0.73,-23.28,-41.02,13.07,0.01,-1.01,-0.1,4.21,1.16,0.79,-3.6,-34.23,9.75
243,2024-11-30 20:46:52.078,0.02,-1.0,0.05,2.01,-0.18,0.55,-23.69,-40.95,13.94,0.01,-1.01,-0.1,4.33,1.16,0.79,-4.05,-34.14,10.8
244,2024-11-30 20:46:52.384,0.02,-1.0,0.05,1.95,-0.18,0.37,-23.47,-40.44,13.49,0.01,-1.01,-0.1,4.15,1.28,0.98,-3.55,-33.85,9.35
245,2024-11-30 20:46:52.591,0.02,-1.0,0.05,2.08,-0.37,0.73,-24.11,-40.77,13.06,0.01,-1.01,-0.1,4.09,1.16,0.79,-3.67,-34.07,9.47
246,2024-11-30 20:46:52.906,0.02,-1.0,0.05,1.89,-0.24,0.67,-23.16,-40.55,12.78,0.01,-1.01,-0.11,4.15,0.92,0.79,-3.48,-34.34,10.27
247,2024-11-30 20:46:53.112,0.02,-1.0,0.05,2.01,-0.37,0.73,-23.35,-41.16,13.17,0.01,-1.01,-0.11,4.21,1.22,0.92,-3.52,-34.28,9.89
248,2024-11-30 20:46:53.419,0.02,-1.0,0.05,2.2,-0.24,0.55,-23.41,-41.05,14.65,0.01,-1.01,-0.11,4.21,1.1,0.79,-3.34,-34.19,10.28
249,2024-11-30 20:46:53.627,0.02,-1.0,0.05,2.14,-0.31,0.55,-23.3,-40.89,14.16,0.01,-1.01,-0.11,4.39,1.22,0.79,-3.89,-34.64,10.67
250,2024-11-30 20:46:53.849,0.02,-1.0,0.05,2.01,-0.43,0.61,-23.46,-40.84,14.42,0.01,-1.01,-0.11,4.39,0.92,0.85,-3.72,-34.64,10.11
251,2024-11-30 20:46:54.156,0.02,-1.0,0.05,2.26,-0.43,0.67,-23.0,-40.92,13.42,0.01,-1.01,-0.1,4.09,1.28,0.79,-3.87,-34.34,10.52
252,2024-11-30 20:46:54.362,0.02,-1.0,0.05,2.26,-0.49,0.61,-23.35,-41.2,13.12,0.01,-1.01,-0.1,4.27,1.22,0.85,-4.1,-34.46,10.12
253,2024-11-30 20:46:54.669,0.02,-1.0,0.05,1.89,-0.43,0.73,-22.68,-40.56,13.01,0.01,-1.01,-0.11,4.21,1.04,0.92,-4.28,-34.28,9.83
254,2024-11-30 20:46:54.884,0.02,-1.0,0.05,2.14,-0.37,0.61,-23.06,-40.91,13.04,0.01,-1.01,-0.1,4.21,1.04,0.85,-3.97,-34.39,10.08
255,2024-11-30 20:46:55.090,0.02,-1.0,0.05,2.14,-0.12,0.55,-23.11,-40.49,13.59,0.01,-1.01,-0.1,4.39,1.04,0.79,-4.27,-34.4,9.99
256,2024-11-30 20:46:55.397,0.02,-1.0,0.05,2.2,-0.49,0.73,-22.84,-40.93,12.11,0.01,-1.01,-0.1,4.15,1.22,0.79,-3.56,-33.92,10.28
257,2024-11-30 20:46:55.603,0.02,-1.0,0.05,2.08,-0.24,0.67,-22.79,-40.92,13.61,0.01,-1.01,-0.1,4.46,1.1,0.79,-4.09,-34.69,10.82
258,2024-11-30 20:46:55.919,0.02,-1.0,0.05,2.14,-0.37,0.73,-22.51,-40.83,13.67,0.01,-1.01,-0.11,4.52,1.22,0.67,-3.77,-34.3,9.17
259,2024-11-30 20:46:56.126,0.03,-1.0,0.05,1.95,-0.18,0.55,-23.14,-41.2,12.98,0.01,-1.01,-0.1,4.33,1.04,0.92,-3.28,-34.18,10.07
260,2024-11-30 20:46:56.332,0.02,-1.0,0.05,1.77,-0.31,0.67,-23.0,-40.83,12.7,0.01,-1.01,-0.1,4.33,1.04,0.85,-3.78,-34.18,9.13
261,2024-11-30 20:46:56.642,0.03,-1.0,0.05,2.2,-0.31,0.61,-23.19,-41.04,13.73,0.01,-1.01,-0.1,4.27,1.04,0.85,-3.93,-34.88,9.72
262,2024-11-30 20:46:56.861,0.03,-1.0,0.05,2.32,-0.18,0.67,-22.61,-41.03,12.9,0.01,-1.01,-0.1,4.39,0.98,0.92,-3.65,-34.68,8.79
263,2024-11-30 20:46:57.168,0.02,-1.0,0.05,2.08,-0.31,0.49,-22.83,-40.91,13.68,0.01,-1.01,-0.1,4.39,1.28,0.67,-3.55,-34.48,10.88
264,2024-11-30 20:46:57.374,0.02,-1.0,0.05,1.89,-0.24,0.61,-22.83,-41.19,13.92,0.01,-1.01,-0.1,4.27,0.98,0.85,-3.88,-34.73,10.44
265,2024-11-30 20:46:57.581,0.02,-1.0,0.05,1.95,-0.12,0.55,-22.91,-41.5,12.81,0.01,-1.01,-0.1,4.33,1.16,0.98,-3.93,-34.27,9.59
266,2024-11-30 20:46:57.896,0.03,-1.0,0.05,2.08,-0.18,0.55,-23.25,-41.59,13.5,0.01,-1.01,-0.11,4.39,1.16,0.67,-4.13,-34.5,9.77
267,2024-11-30 20:46:58.103,0.02,-1.0,0.05,2.2,-0.24,0.49,-23.47,-40.69,13.29,0.01,-1.01,-0.1,4.21,1.16,0.79,-3.61,-34.51,10.53
268,2024-11-30 20:46:58.409,0.02,-1.0,0.05,1.95,-0.06,0.73,-23.62,-40.58,14.0,0.01,-1.01,-0.1,4.52,1.1,0.73,-4.08,-34.75,10.11
269,2024-11-30 20:46:58.615,0.03,-1.01,0.05,2.01,-0.18,0.67,-23.45,-40.6,13.12,0.01,-1.01,-0.1,4.09,1.16,0.79,-3.65,-34.51,9.28
270,2024-11-30 20:46:58.937,0.02,-1.0,0.05,2.01,-0.37,0.67,-23.05,-41.02,13.49,0.01,-1.01,-0.1,4.27,1.16,0.73,-4.02,-35.17,9.53
271,2024-11-30 20:46:59.143,0.02,-1.0,0.05,2.38,-0.43,0.49,-23.28,-40.69,12.27,0.01,-1.01,-0.1,4.09,1.04,0.92,-3.45,-34.79,8.84
272,2024-11-30 20:46:59.450,0.02,-1.0,0.05,2.2,-0.24,0.61,-22.92,-40.54,13.95,0.01,-1.01,-0.1,4.33,1.1,0.79,-3.59,-34.48,10.08
273,2024-11-30 20:46:59.656,0.02,-1.0,0.05,1.89,-0.18,0.73,-22.97,-40.39,12.72,0.01,-1.01,-0.1,4.15,1.1,0.85,-3.61,-34.48,10.38
274,2024-11-30 20:46:59.863,0.03,-1.0,0.05,2.08,-0.31,0.61,-22.49,-40.99,13.12,0.01,-1.01,-0.1,4.21,1.04,0.79,-3.22,-34.69,9.95
275,2024-11-30 20:47:00.178,0.02,-1.0,0.05,2.01,-0.24,0.67,-22.75,-40.8,12.6,0.01,-1.01,-0.11,4.39,1.04,0.85,-3.59,-35.24,9.18
276,2024-11-30 20:47:00.384,0.02,-1.0,0.05,2.08,-0.31,0.49,-22.63,-40.61,13.89,0.01,-1.01,-0.11,4.15,0.98,0.85,-3.87,-35.0,10.42
277,2024-11-30 20:47:00.590,0.02,-1.0,0.05,2.01,-0.31,0.79,-23.07,-40.71,13.43,0.01,-1.01,-0.1,4.27,1.04,0.92,-3.56,-34.53,9.35
278,2024-11-30 20:47:00.898,0.02,-1.0,0.05,2.01,-0.37,0.43,-23.19,-39.97,14.06,0.01,-1.01,-0.11,4.46,1.04,0.85,-3.31,-34.47,9.64
279,2024-11-30 20:47:01.113,0.02,-1.0,0.05,2.14,-0.18,0.49,-23.14,-40.64,13.51,0.01,-1.01,-0.1,4.15,1.04,0.73,-3.82,-35.19,10.82
280,2024-11-30 20:47:01.422,0.02,-1.0,0.05,2.2,-0.18,0.49,-22.86,-40.25,13.53,0.01,-1.01,-0.11,4.21,1.04,0.79,-4.08,-34.84,10.14
281,2024-11-30 20:47:01.628,0.02,-1.0,0.05,2.01,-0.18,0.61,-23.02,-40.71,13.27,0.01,-1.01,-0.1,4.46,1.22,0.73,-4.11,-35.1,10.56
282,2024-11-30 20:47:01.934,0.03,-1.0,0.05,1.71,-0.06,0.61,-23.34,-40.82,12.26,0.01,-1.01,-0.11,4.21,0.92,0.73,-3.83,-35.05,9.24
283,2024-11-30 20:47:02.149,0.02,-1.01,0.05,1.77,-0.06,0.55,-23.1,-40.33,13.32,0.01,-1.01,-0.1,4.27,0.98,0.79,-3.97,-34.86,9.69
